 11 6814.867510 1.022E-29 0.000E+00.05020.391 4468.69780.67-.0175000      3 0 0          0 0 1  5  5  1        5  5  0            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6814.881874 3.067E-29 0.000E+00.04510.391 4468.69340.67-.0195200      3 0 0          0 0 1  5  5  0        5  5  1            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6815.011740 3.248E-24 0.000E+00.07400.400  816.69420.61-.0162000      2 0 0          0 0 0  6  0  6        7  3  5            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6815.042842 2.565E-26 0.000E+00.02310.235 2550.88160.36-.0216600      2 0 0          0 0 0 13  3 11       14  2 12            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6815.177200 6.778E-29 0.000E+00.08230.391 4153.93800.67-.0091800      2 0 1          1 0 0  4  3  1        5  3  2            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6815.179862 1.652E-28 0.000E+00.08720.391 4095.91990.67-.0078000      2 0 1          1 0 0  4  2  2        5  2  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6815.824803 2.187E-28 0.000E+00.06040.315 3321.01320.56-.0117200      1 1 1          0 1 0  9  4  6        9  6  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6815.899326 1.945E-27 0.000E+00.02640.235 2551.48220.36-.0133600      0 5 0          0 0 0 13  0 13       14  3 12            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6815.940520 1.791E-23 0.000E+00.08590.425  782.40980.61-.0059100      0 2 1          0 0 0  7  2  6        7  2  5            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6815.969287 2.672E-25 0.000E+00.05980.315 1340.88450.59-.0151760      1 2 0          0 0 0  8  5  3        9  4  6            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6816.393055 4.700E-22 0.000E+00.08900.430  212.15640.71-.0050800      0 2 1          0 0 0  2  2  0        3  2  1            EEE         EEEE    0.0    0.0, 0.000000, 0.8513, 0.091140
 11 6816.549400 1.031E-29 0.000E+00.02040.208 4206.28080.38-.0011000     -2-2-2          0 0 0 15 -4 -4       16  8  9            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
